date,month,rainfall_24h,rainfall_3d,rainfall_7d,elevation,river_flow,discharge_next
2021-12-13,12,0.0,0.0,0.0,561.0,10.07,9.99
2021-12-14,12,0.0,0.0,0.0,561.0,9.99,9.96
2021-12-15,12,0.2,0.2,0.2,561.0,9.96,9.96
2021-12-16,12,0.1,0.3,0.3,561.0,9.96,9.86
2021-12-17,12,0.0,0.3,0.3,561.0,9.86,9.74
2021-12-18,12,0.0,0.1,0.3,561.0,9.74,9.67
2021-12-19,12,0.0,0.0,0.3,561.0,9.67,9.59
2021-12-20,12,0.0,0.0,0.3,561.0,9.59,9.57
2021-12-21,12,0.0,0.0,0.3,561.0,9.57,9.57
2021-12-22,12,0.0,0.0,0.1,561.0,9.57,9.57
2021-12-23,12,0.0,0.0,0.0,561.0,9.57,9.54
2021-12-24,12,0.0,0.0,0.0,561.0,9.54,9.52
2021-12-25,12,0.0,0.0,0.0,561.0,9.52,9.5
2021-12-26,12,0.0,0.0,0.0,561.0,9.5,9.45
2021-12-27,12,0.0,0.0,0.0,561.0,9.45,9.4
2021-12-28,12,0.0,0.0,0.0,561.0,9.4,9.38
2021-12-29,12,0.0,0.0,0.0,561.0,9.38,9.35
2021-12-30,12,0.0,0.0,0.0,561.0,9.35,9.28
2021-12-31,12,0.0,0.0,0.0,561.0,9.28,9.02
2022-01-01,1,0.0,0.0,0.0,561.0,9.02,9.0
2022-01-02,1,0.4,0.4,0.4,561.0,9.0,9.02
2022-01-03,1,0.0,0.4,0.4,561.0,9.02,8.98
2022-01-04,1,0.0,0.4,0.4,561.0,8.98,8.91
2022-01-05,1,0.0,0.0,0.4,561.0,8.91,8.91
2022-01-06,1,0.0,0.0,0.4,561.0,8.91,8.91
2022-01-07,1,0.0,0.0,0.4,561.0,8.91,9.0
2022-01-08,1,0.0,0.0,0.4,561.0,9.0,10.4
2022-01-09,1,2.6,2.6,2.6,561.0,10.4,10.78
2022-01-10,1,0.0,2.6,2.6,561.0,10.78,10.17
2022-01-11,1,0.0,2.6,2.6,561.0,10.17,9.74
2022-01-12,1,0.0,0.0,2.6,561.0,9.74,9.57
2022-01-13,1,0.1,0.1,2.7,561.0,9.57,9.47
2022-01-14,1,0.0,0.1,2.7,561.0,9.47,9.28
2022-01-15,1,0.0,0.1,2.7,561.0,9.28,9.02
2022-01-16,1,0.0,0.0,0.1,561.0,9.02,8.89
2022-01-17,1,0.2,0.2,0.3,561.0,8.89,8.77
2022-01-18,1,0.0,0.2,0.3,561.0,8.77,8.68
2022-01-19,1,0.0,0.2,0.3,561.0,8.68,8.59
2022-01-20,1,0.0,0.0,0.2,561.0,8.59,8.53
2022-01-21,1,0.0,0.0,0.2,561.0,8.53,8.55
2022-01-22,1,0.5,0.5,0.7,561.0,8.55,8.66
2022-01-23,1,1.2,1.7,1.9,561.0,8.66,8.73
2022-01-24,1,0.0,1.7,1.7,561.0,8.73,8.68
2022-01-25,1,0.0,1.2,1.7,561.0,8.68,8.57
2022-01-26,1,0.0,0.0,1.7,561.0,8.57,8.46
2022-01-27,1,0.0,0.0,1.7,561.0,8.46,8.35
2022-01-28,1,0.0,0.0,1.7,561.0,8.35,8.27
2022-01-29,1,0.0,0.0,1.2,561.0,8.27,8.25
2022-01-30,1,0.0,0.0,0.0,561.0,8.25,8.27
2022-01-31,1,0.0,0.0,0.0,561.0,8.27,8.95
2022-02-01,2,0.0,0.0,0.0,561.0,8.95,9.12
2022-02-02,2,0.0,0.0,0.0,561.0,9.12,9.02
2022-02-03,2,0.0,0.0,0.0,561.0,9.02,9.02
2022-02-04,2,0.0,0.0,0.0,561.0,9.02,9.07
2022-02-05,2,0.0,0.0,0.0,561.0,9.07,9.02
2022-02-06,2,0.0,0.0,0.0,561.0,9.02,8.98
2022-02-07,2,0.0,0.0,0.0,561.0,8.98,8.93
2022-02-08,2,0.0,0.0,0.0,561.0,8.93,8.91
2022-02-09,2,0.0,0.0,0.0,561.0,8.91,8.82
2022-02-10,2,0.0,0.0,0.0,561.0,8.82,8.68
2022-02-11,2,0.0,0.0,0.0,561.0,8.68,8.59
2022-02-12,2,0.0,0.0,0.0,561.0,8.59,8.62
2022-02-13,2,0.0,0.0,0.0,561.0,8.62,8.66
2022-02-14,2,0.0,0.0,0.0,561.0,8.66,8.66
2022-02-15,2,0.0,0.0,0.0,561.0,8.66,8.62
2022-02-16,2,0.0,0.0,0.0,561.0,8.62,8.64
2022-02-17,2,0.0,0.0,0.0,561.0,8.64,8.59
2022-02-18,2,0.0,0.0,0.0,561.0,8.59,8.53
2022-02-19,2,0.0,0.0,0.0,561.0,8.53,8.46
2022-02-20,2,0.0,0.0,0.0,561.0,8.46,8.4
2022-02-21,2,0.0,0.0,0.0,561.0,8.4,8.38
2022-02-22,2,0.0,0.0,0.0,561.0,8.38,8.31
2022-02-23,2,0.0,0.0,0.0,561.0,8.31,8.29
2022-02-24,2,0.0,0.0,0.0,561.0,8.29,8.31
2022-02-25,2,0.0,0.0,0.0,561.0,8.31,8.29
2022-02-26,2,0.0,0.0,0.0,561.0,8.29,8.29
2022-02-27,2,0.0,0.0,0.0,561.0,8.29,8.29
2022-02-28,2,0.0,0.0,0.0,561.0,8.29,8.29
2022-03-01,3,0.0,0.0,0.0,561.0,8.29,8.23
2022-03-02,3,0.0,0.0,0.0,561.0,8.23,8.23
2022-03-03,3,0.0,0.0,0.0,561.0,8.23,8.23
2022-03-04,3,0.0,0.0,0.0,561.0,8.23,8.16
2022-03-05,3,0.0,0.0,0.0,561.0,8.16,8.18
2022-03-06,3,0.0,0.0,0.0,561.0,8.18,8.23
2022-03-07,3,0.0,0.0,0.0,561.0,8.23,8.23
2022-03-08,3,0.0,0.0,0.0,561.0,8.23,8.18
2022-03-09,3,0.0,0.0,0.0,561.0,8.18,8.18
2022-03-10,3,0.1,0.1,0.1,561.0,8.18,8.23
2022-03-11,3,0.0,0.1,0.1,561.0,8.23,8.18
2022-03-12,3,0.0,0.1,0.1,561.0,8.18,7.99
2022-03-13,3,0.0,0.0,0.1,561.0,7.99,7.87
2022-03-14,3,0.0,0.0,0.1,561.0,7.87,7.81
2022-03-15,3,0.0,0.0,0.1,561.0,7.81,7.71
2022-03-16,3,0.0,0.0,0.1,561.0,7.71,7.71
2022-03-17,3,0.0,0.0,0.0,561.0,7.71,7.71
2022-03-18,3,0.0,0.0,0.0,561.0,7.71,7.71
2022-03-19,3,0.0,0.0,0.0,561.0,7.71,7.75
2022-03-20,3,0.0,0.0,0.0,561.0,7.75,7.79
2022-03-21,3,0.0,0.0,0.0,561.0,7.79,7.87
2022-03-22,3,0.0,0.0,0.0,561.0,7.87,8.04
2022-03-23,3,0.0,0.0,0.0,561.0,8.04,8.1
2022-03-24,3,0.0,0.0,0.0,561.0,8.1,8.16
2022-03-25,3,0.0,0.0,0.0,561.0,8.16,8.1
2022-03-26,3,0.0,0.0,0.0,561.0,8.1,7.93
2022-03-27,3,0.0,0.0,0.0,561.0,7.93,7.79
2022-03-28,3,0.0,0.0,0.0,561.0,7.79,7.63
2022-03-29,3,0.0,0.0,0.0,561.0,7.63,7.49
2022-03-30,3,0.0,0.0,0.0,561.0,7.49,7.41
2022-03-31,3,0.0,0.0,0.0,561.0,7.41,8.04
2022-04-01,4,0.0,0.0,0.0,561.0,8.04,8.25
2022-04-02,4,0.0,0.0,0.0,561.0,8.25,8.35
2022-04-03,4,0.0,0.0,0.0,561.0,8.35,8.44
2022-04-04,4,0.0,0.0,0.0,561.0,8.44,8.51
2022-04-05,4,0.0,0.0,0.0,561.0,8.51,8.46
2022-04-06,4,0.0,0.0,0.0,561.0,8.46,8.4
2022-04-07,4,0.0,0.0,0.0,561.0,8.4,8.44
2022-04-08,4,0.0,0.0,0.0,561.0,8.44,8.44
2022-04-09,4,0.0,0.0,0.0,561.0,8.44,8.38
2022-04-10,4,0.0,0.0,0.0,561.0,8.38,8.35
2022-04-11,4,0.0,0.0,0.0,561.0,8.35,8.35
2022-04-12,4,0.0,0.0,0.0,561.0,8.35,8.29
2022-04-13,4,0.0,0.0,0.0,561.0,8.29,8.29
2022-04-14,4,0.0,0.0,0.0,561.0,8.29,8.23
2022-04-15,4,0.0,0.0,0.0,561.0,8.23,8.12
2022-04-16,4,0.0,0.0,0.0,561.0,8.12,8.12
2022-04-17,4,0.0,0.0,0.0,561.0,8.12,8.12
2022-04-18,4,0.0,0.0,0.0,561.0,8.12,8.12
2022-04-19,4,0.0,0.0,0.0,561.0,8.12,8.12
2022-04-20,4,0.0,0.0,0.0,561.0,8.12,8.06
2022-04-21,4,0.0,0.0,0.0,561.0,8.06,8.12
2022-04-22,4,0.2,0.2,0.2,561.0,8.12,8.38
2022-04-23,4,0.1,0.3,0.3,561.0,8.38,8.46
2022-04-24,4,0.0,0.3,0.3,561.0,8.46,8.44
2022-04-25,4,0.0,0.1,0.3,561.0,8.44,8.31
2022-04-26,4,0.0,0.0,0.3,561.0,8.31,8.23
2022-04-27,4,0.0,0.0,0.3,561.0,8.23,8.23
2022-04-28,4,0.0,0.0,0.3,561.0,8.23,8.12
2022-04-29,4,0.0,0.0,0.1,561.0,8.12,7.97
2022-04-30,4,0.0,0.0,0.0,561.0,7.97,7.79
2022-05-01,5,0.0,0.0,0.0,561.0,7.79,7.69
2022-05-02,5,0.0,0.0,0.0,561.0,7.69,7.71
2022-05-03,5,0.0,0.0,0.0,561.0,7.71,7.71
2022-05-04,5,0.0,0.0,0.0,561.0,7.71,7.71
2022-05-05,5,0.0,0.0,0.0,561.0,7.71,7.69
2022-05-06,5,0.0,0.0,0.0,561.0,7.69,7.65
2022-05-07,5,0.0,0.0,0.0,561.0,7.65,7.69
2022-05-08,5,0.0,0.0,0.0,561.0,7.69,7.69
2022-05-09,5,0.2,0.2,0.2,561.0,7.69,7.63
2022-05-10,5,0.0,0.2,0.2,561.0,7.63,7.69
2022-05-11,5,0.4,0.6,0.6,561.0,7.69,7.79
2022-05-12,5,0.0,0.4,0.6,561.0,7.79,7.85
2022-05-13,5,0.0,0.4,0.6,561.0,7.85,7.75
2022-05-14,5,0.0,0.0,0.6,561.0,7.75,7.69
2022-05-15,5,0.0,0.0,0.6,561.0,7.69,7.65
2022-05-16,5,0.0,0.0,0.4,561.0,7.65,7.65
2022-05-17,5,0.0,0.0,0.4,561.0,7.65,7.71
2022-05-18,5,0.0,0.0,0.0,561.0,7.71,7.87
2022-05-19,5,0.0,0.0,0.0,561.0,7.87,7.97
2022-05-20,5,3.4,3.4,3.4,561.0,7.97,7.93
2022-05-21,5,0.0,3.4,3.4,561.0,7.93,7.75
2022-05-22,5,0.0,3.4,3.4,561.0,7.75,7.63
2022-05-23,5,0.0,0.0,3.4,561.0,7.63,7.63
2022-05-24,5,0.0,0.0,3.4,561.0,7.63,7.63
2022-05-25,5,0.0,0.0,3.4,561.0,7.63,7.59
2022-05-26,5,0.0,0.0,3.4,561.0,7.59,7.57
2022-05-27,5,0.0,0.0,0.0,561.0,7.57,7.53
2022-05-28,5,0.0,0.0,0.0,561.0,7.53,7.49
2022-05-29,5,0.0,0.0,0.0,561.0,7.49,7.53
2022-05-30,5,0.0,0.0,0.0,561.0,7.53,7.53
2022-05-31,5,0.2,0.2,0.2,561.0,7.53,7.53
2022-06-01,6,0.6,0.8,0.8,561.0,7.53,7.49
2022-06-02,6,0.4,1.2,1.2,561.0,7.49,7.43
2022-06-03,6,0.1,1.1,1.3,561.0,7.43,7.41
2022-06-04,6,0.0,0.5,1.3,561.0,7.41,7.38
2022-06-05,6,0.2,0.3,1.5,561.0,7.38,9.21
2022-06-06,6,19.8,20.0,21.3,561.0,9.21,9.21
2022-06-07,6,1.8,21.8,22.9,561.0,9.21,9.09
2022-06-08,6,0.9,22.5,23.2,561.0,9.09,11.22
2022-06-09,6,1.0,3.7,23.8,561.0,11.22,11.19
2022-06-10,6,9.9,11.8,33.6,561.0,11.19,16.95
2022-06-11,6,6.5,17.4,40.1,561.0,16.95,22.77
2022-06-12,6,3.0,19.4,42.9,561.0,22.77,18.54
2022-06-13,6,0.7,10.2,23.8,561.0,18.54,13.59
2022-06-14,6,0.0,3.7,22.0,561.0,13.59,11.3
2022-06-15,6,0.9,1.6,22.0,561.0,11.3,10.59
2022-06-16,6,0.9,1.8,21.9,561.0,10.59,10.38
2022-06-17,6,1.5,3.3,13.5,561.0,10.38,10.4
2022-06-18,6,1.9,4.3,8.9,561.0,10.4,12.84
2022-06-19,6,6.2,9.6,12.1,561.0,12.84,24.23
2022-06-20,6,15.2,23.3,26.6,561.0,24.23,29.69
2022-06-21,6,1.0,22.4,27.6,561.0,29.69,36.41
2022-06-22,6,22.3,38.5,49.0,561.0,36.41,45.99
2022-06-23,6,18.6,41.9,66.7,561.0,45.99,36.76
2022-06-24,6,5.9,46.8,71.1,561.0,36.76,38.08
2022-06-25,6,33.7,58.2,102.9,561.0,38.08,34.73
2022-06-26,6,13.1,52.7,109.8,561.0,34.73,34.65
2022-06-27,6,10.9,57.7,105.5,561.0,34.65,28.11
2022-06-28,6,1.1,25.1,105.6,561.0,28.11,22.39
2022-06-29,6,5.1,17.1,88.4,561.0,22.39,25.3
2022-06-30,6,4.1,10.3,73.9,561.0,25.3,31.96
2022-07-01,7,3.1,12.3,71.1,561.0,31.96,38.08
2022-07-02,7,3.5,10.7,40.9,561.0,38.08,38.54
2022-07-03,7,3.6,10.2,31.4,561.0,38.54,54.46
2022-07-04,7,3.7,10.8,24.2,561.0,54.46,145.55
2022-07-05,7,14.4,21.7,37.5,561.0,145.55,242.78
2022-07-06,7,2.4,20.5,34.8,561.0,242.78,271.27
2022-07-07,7,5.1,21.9,35.8,561.0,271.27,365.44
2022-07-08,7,10.3,17.8,43.0,561.0,365.44,505.99
2022-07-09,7,18.4,33.8,57.9,561.0,505.99,700.46
2022-07-10,7,11.2,39.9,65.5,561.0,700.46,703.69
2022-07-11,7,31.2,60.8,93.0,561.0,703.69,904.73
2022-07-12,7,28.6,71.0,107.2,561.0,904.73,936.56
2022-07-13,7,29.1,88.9,133.9,561.0,936.56,1266.65
2022-07-14,7,27.9,85.6,156.7,561.0,1266.65,1157.78
2022-07-15,7,18.3,75.3,164.7,561.0,1157.78,832.68
2022-07-16,7,17.5,63.7,163.8,561.0,832.68,647.63
2022-07-17,7,4.0,39.8,156.6,561.0,647.63,420.7
2022-07-18,7,8.9,30.4,134.3,561.0,420.7,260.82
2022-07-19,7,1.4,14.3,107.1,561.0,260.82,164.2
2022-07-20,7,2.1,12.4,80.1,561.0,164.2,108.14
2022-07-21,7,2.0,5.5,54.2,561.0,108.14,81.41
2022-07-22,7,2.3,6.4,38.2,561.0,81.41,74.51
2022-07-23,7,6.8,11.1,27.5,561.0,74.51,264.46
2022-07-24,7,9.2,18.3,32.7,561.0,264.46,326.34
2022-07-25,7,2.1,18.1,25.9,561.0,326.34,168.04
2022-07-26,7,5.8,17.1,30.3,561.0,168.04,101.57
2022-07-27,7,15.2,23.1,43.4,561.0,101.57,166.11
2022-07-28,7,1.2,22.2,42.6,561.0,166.11,119.5
2022-07-29,7,9.1,25.5,49.4,561.0,119.5,85.3
2022-07-30,7,5.8,16.1,48.4,561.0,85.3,61.81
2022-07-31,7,1.2,16.1,40.4,561.0,61.81,61.81
2022-08-01,8,1.8,8.8,40.1,561.0,61.81,32.96
2022-08-02,8,1.0,4.0,35.3,561.0,32.96,19.37
2022-08-03,8,4.0,6.8,24.1,561.0,19.37,20.09
2022-08-04,8,18.9,23.9,41.8,561.0,20.09,202.7
2022-08-05,8,27.5,50.4,60.2,561.0,202.7,670.43
2022-08-06,8,9.6,56.0,64.0,561.0,670.43,474.34
2022-08-07,8,23.9,61.0,86.7,561.0,474.34,337.06
2022-08-08,8,14.3,47.8,99.2,561.0,337.06,476.53
2022-08-09,8,17.1,55.3,115.3,561.0,476.53,552.35
2022-08-10,8,10.8,42.2,122.1,561.0,552.35,525.02
2022-08-11,8,7.2,35.1,110.4,561.0,525.02,560.05
2022-08-12,8,5.7,23.7,88.6,561.0,560.05,649.13
2022-08-13,8,5.5,18.4,84.5,561.0,649.13,533.56
2022-08-14,8,2.3,13.5,62.9,561.0,533.56,417.79
2022-08-15,8,8.6,16.4,57.2,561.0,417.79,409.2
2022-08-16,8,10.8,21.7,50.9,561.0,409.2,622.73
2022-08-17,8,4.7,24.1,44.8,561.0,622.73,625.61
2022-08-18,8,2.6,18.1,40.2,561.0,625.61,353.81
2022-08-19,8,1.8,9.1,36.3,561.0,353.81,189.11
2022-08-20,8,1.1,5.5,31.9,561.0,189.11,141.23
2022-08-21,8,1.3,4.2,30.9,561.0,141.23,116.22
2022-08-22,8,2.4,4.8,24.7,561.0,116.22,94.06
2022-08-23,8,1.6,5.3,15.5,561.0,94.06,98.77
2022-08-24,8,2.0,6.0,12.8,561.0,98.77,99.23
2022-08-25,8,3.2,6.8,13.4,561.0,99.23,78.07
2022-08-26,8,1.2,6.4,12.8,561.0,78.07,46.42
2022-08-27,8,1.3,5.7,13.0,561.0,46.42,23.38
2022-08-28,8,0.5,3.0,12.2,561.0,23.38,15.07
2022-08-29,8,0.6,2.4,10.4,561.0,15.07,11.97
2022-08-30,8,9.3,10.4,18.1,561.0,11.97,12.43
2022-08-31,8,27.3,37.2,43.4,561.0,12.43,45.99
2022-09-01,9,4.4,41.0,44.6,561.0,45.99,137.04
2022-09-02,9,0.8,32.5,44.2,561.0,137.04,130.83
2022-09-03,9,3.7,8.9,46.6,561.0,130.83,69.79
2022-09-04,9,13.1,17.6,59.2,561.0,69.79,46.42
2022-09-05,9,1.0,17.8,59.6,561.0,46.42,41.27
2022-09-06,9,14.0,28.1,64.3,561.0,41.27,42.55
2022-09-07,9,10.3,25.3,47.3,561.0,42.55,100.39
2022-09-08,9,18.3,42.6,61.2,561.0,100.39,187.36
2022-09-09,9,16.4,45.0,76.8,561.0,187.36,264.46
2022-09-10,9,16.7,51.4,89.8,561.0,264.46,387.15
2022-09-11,9,8.0,41.1,84.7,561.0,387.15,312.33
2022-09-12,9,13.0,37.7,96.7,561.0,312.33,208.89
2022-09-13,9,15.1,36.1,97.8,561.0,208.89,188.67
2022-09-14,9,4.0,32.1,91.5,561.0,188.67,260.22
2022-09-15,9,4.5,23.6,77.7,561.0,260.22,252.51
2022-09-16,9,2.6,11.1,63.9,561.0,252.51,256.63
2022-09-17,9,3.9,11.0,51.1,561.0,256.63,233.96
2022-09-18,9,4.8,11.3,47.9,561.0,233.96,139.6
2022-09-19,9,1.1,9.8,36.0,561.0,139.6,79.91
2022-09-20,9,3.6,9.5,24.5,561.0,79.91,54.98
2022-09-21,9,4.2,8.9,24.7,561.0,54.98,35.9
2022-09-22,9,2.4,10.2,22.6,561.0,35.9,25.49
2022-09-23,9,0.9,7.5,20.9,561.0,25.49,20.58
2022-09-24,9,1.3,4.6,18.3,561.0,20.58,16.91
2022-09-25,9,1.7,3.9,15.2,561.0,16.91,19.18
2022-09-26,9,2.2,5.2,16.3,561.0,19.18,21.96
2022-09-27,9,1.7,5.6,14.4,561.0,21.96,17.03
2022-09-28,9,1.3,5.2,11.5,561.0,17.03,14.42
2022-09-29,9,6.8,9.8,15.9,561.0,14.42,18.72
2022-09-30,9,9.8,17.9,24.8,561.0,18.72,34.81
2022-10-01,10,3.1,19.7,26.6,561.0,34.81,50.88
2022-10-02,10,1.1,14.0,26.0,561.0,50.88,44.92
2022-10-03,10,0.4,4.6,24.2,561.0,44.92,28.65
2022-10-04,10,0.6,2.1,23.1,561.0,28.65,17.07
2022-10-05,10,0.4,1.4,22.2,561.0,17.07,13.09
2022-10-06,10,18.0,19.0,33.4,561.0,13.09,22.23
2022-10-07,10,11.0,29.4,34.6,561.0,22.23,125.77
2022-10-08,10,2.4,31.4,33.9,561.0,125.77,340.98
2022-10-09,10,0.0,13.4,32.8,561.0,340.98,154.96
2022-10-10,10,6.5,8.9,38.9,561.0,154.96,67.71
2022-10-11,10,4.6,11.1,42.9,561.0,67.71,198.53
2022-10-12,10,23.0,34.1,65.5,561.0,198.53,329.37
2022-10-13,10,7.4,35.0,54.9,561.0,329.37,390.74
2022-10-14,10,19.7,50.1,63.6,561.0,390.74,284.76
2022-10-15,10,0.1,27.2,61.3,561.0,284.76,273.79
2022-10-16,10,14.3,34.1,75.6,561.0,273.79,119.23
2022-10-17,10,20.1,34.5,89.2,561.0,119.23,72.96
2022-10-18,10,12.6,47.0,97.2,561.0,72.96,257.23
2022-10-19,10,3.4,36.1,77.6,561.0,257.23,202.7
2022-10-20,10,1.4,17.4,71.6,561.0,202.7,91.68
2022-10-21,10,1.9,6.7,53.8,561.0,91.68,54.34
2022-10-22,10,0.0,3.3,53.7,561.0,54.34,51.24
2022-10-23,10,0.0,1.9,39.4,561.0,51.24,37.46
2022-10-24,10,0.0,0.0,19.3,561.0,37.46,19.28
2022-10-25,10,0.0,0.0,6.7,561.0,19.28,14.1
2022-10-26,10,0.0,0.0,3.3,561.0,14.1,12.18
2022-10-27,10,0.0,0.0,1.9,561.0,12.18,11.3
2022-10-28,10,0.0,0.0,0.0,561.0,11.3,10.86
2022-10-29,10,0.0,0.0,0.0,561.0,10.86,10.59
2022-10-30,10,0.0,0.0,0.0,561.0,10.59,10.4
2022-10-31,10,0.0,0.0,0.0,561.0,10.4,10.3
2022-11-01,11,0.0,0.0,0.0,561.0,10.3,10.22
2022-11-02,11,0.0,0.0,0.0,561.0,10.22,10.17
2022-11-03,11,0.0,0.0,0.0,561.0,10.17,10.12
2022-11-04,11,0.0,0.0,0.0,561.0,10.12,10.02
2022-11-05,11,0.0,0.0,0.0,561.0,10.02,10.09
2022-11-06,11,0.0,0.0,0.0,561.0,10.09,10.25
2022-11-07,11,0.0,0.0,0.0,561.0,10.25,10.32
2022-11-08,11,0.0,0.0,0.0,561.0,10.32,10.35
2022-11-09,11,0.0,0.0,0.0,561.0,10.35,10.38
2022-11-10,11,0.0,0.0,0.0,561.0,10.38,10.32
2022-11-11,11,0.0,0.0,0.0,561.0,10.32,10.22
2022-11-12,11,0.0,0.0,0.0,561.0,10.22,10.14
2022-11-13,11,0.0,0.0,0.0,561.0,10.14,10.12
2022-11-14,11,0.0,0.0,0.0,561.0,10.12,10.12
2022-11-15,11,0.0,0.0,0.0,561.0,10.12,10.04
2022-11-16,11,0.0,0.0,0.0,561.0,10.04,9.86
2022-11-17,11,0.0,0.0,0.0,561.0,9.86,9.81
2022-11-18,11,0.0,0.0,0.0,561.0,9.81,9.74
2022-11-19,11,0.0,0.0,0.0,561.0,9.74,9.72
2022-11-20,11,0.0,0.0,0.0,561.0,9.72,9.72
2022-11-21,11,0.0,0.0,0.0,561.0,9.72,9.72
2022-11-22,11,0.0,0.0,0.0,561.0,9.72,9.69
2022-11-23,11,0.0,0.0,0.0,561.0,9.69,9.67
2022-11-24,11,0.0,0.0,0.0,561.0,9.67,9.62
2022-11-25,11,0.0,0.0,0.0,561.0,9.62,9.67
2022-11-26,11,0.0,0.0,0.0,561.0,9.67,9.74
2022-11-27,11,0.0,0.0,0.0,561.0,9.74,9.84
2022-11-28,11,0.0,0.0,0.0,561.0,9.84,9.84
2022-11-29,11,0.0,0.0,0.0,561.0,9.84,9.74
2022-11-30,11,0.0,0.0,0.0,561.0,9.74,9.67
2022-12-01,12,0.0,0.0,0.0,561.0,9.67,9.26
2022-12-02,12,0.0,0.0,0.0,561.0,9.26,9.14
2022-12-03,12,0.0,0.0,0.0,561.0,9.14,9.14
2022-12-04,12,0.5,0.5,0.5,561.0,9.14,9.16
2022-12-05,12,0.0,0.5,0.5,561.0,9.16,9.19
2022-12-06,12,0.0,0.5,0.5,561.0,9.19,9.16
2022-12-07,12,0.0,0.0,0.5,561.0,9.16,9.12
2022-12-08,12,0.0,0.0,0.5,561.0,9.12,9.07
2022-12-09,12,0.0,0.0,0.5,561.0,9.07,9.05
2022-12-10,12,0.0,0.0,0.5,561.0,9.05,8.95
2022-12-11,12,0.0,0.0,0.0,561.0,8.95,8.95
2022-12-12,12,0.1,0.1,0.1,561.0,8.95,9.05
2022-12-13,12,0.0,0.1,0.1,561.0,9.05,9.09
2022-12-14,12,0.0,0.1,0.1,561.0,9.09,9.09
2022-12-15,12,0.3,0.3,0.4,561.0,9.09,9.09
2022-12-16,12,0.0,0.3,0.4,561.0,9.09,9.07
2022-12-17,12,0.0,0.3,0.4,561.0,9.07,8.98
2022-12-18,12,0.0,0.0,0.4,561.0,8.98,8.89
2022-12-19,12,0.0,0.0,0.3,561.0,8.89,8.79
2022-12-20,12,0.0,0.0,0.3,561.0,8.79,8.75
2022-12-21,12,0.0,0.0,0.3,561.0,8.75,8.75
2022-12-22,12,0.0,0.0,0.0,561.0,8.75,8.77
2022-12-23,12,0.0,0.0,0.0,561.0,8.77,8.79
2022-12-24,12,0.0,0.0,0.0,561.0,8.79,8.82
2022-12-25,12,0.0,0.0,0.0,561.0,8.82,8.82
2022-12-26,12,0.0,0.0,0.0,561.0,8.82,8.82
2022-12-27,12,0.0,0.0,0.0,561.0,8.82,8.79
2022-12-28,12,0.0,0.0,0.0,561.0,8.79,8.75
2022-12-29,12,0.0,0.0,0.0,561.0,8.75,8.68
2022-12-30,12,0.0,0.0,0.0,561.0,8.68,8.64
2022-12-31,12,0.0,0.0,0.0,561.0,8.64,8.48
2023-01-01,1,0.0,0.0,0.0,561.0,8.48,8.44
2023-01-02,1,0.0,0.0,0.0,561.0,8.44,8.4
2023-01-03,1,0.0,0.0,0.0,561.0,8.4,8.35
2023-01-04,1,0.0,0.0,0.0,561.0,8.35,8.35
2023-01-05,1,0.0,0.0,0.0,561.0,8.35,8.33
2023-01-06,1,0.0,0.0,0.0,561.0,8.33,8.29
2023-01-07,1,0.0,0.0,0.0,561.0,8.29,8.23
2023-01-08,1,0.0,0.0,0.0,561.0,8.23,8.18
2023-01-09,1,0.0,0.0,0.0,561.0,8.18,8.14
2023-01-10,1,0.0,0.0,0.0,561.0,8.14,8.1
2023-01-11,1,0.0,0.0,0.0,561.0,8.1,8.08
2023-01-12,1,0.0,0.0,0.0,561.0,8.08,8.1
2023-01-13,1,0.0,0.0,0.0,561.0,8.1,8.1
2023-01-14,1,0.0,0.0,0.0,561.0,8.1,8.12
2023-01-15,1,0.0,0.0,0.0,561.0,8.12,8.14
2023-01-16,1,0.0,0.0,0.0,561.0,8.14,8.12
2023-01-17,1,0.0,0.0,0.0,561.0,8.12,8.1
2023-01-18,1,0.0,0.0,0.0,561.0,8.1,8.04
2023-01-19,1,0.0,0.0,0.0,561.0,8.04,7.97
2023-01-20,1,0.0,0.0,0.0,561.0,7.97,7.91
2023-01-21,1,0.0,0.0,0.0,561.0,7.91,7.87
2023-01-22,1,0.0,0.0,0.0,561.0,7.87,7.85
2023-01-23,1,0.0,0.0,0.0,561.0,7.85,7.81
2023-01-24,1,0.0,0.0,0.0,561.0,7.81,7.79
2023-01-25,1,0.2,0.2,0.2,561.0,7.79,7.79
2023-01-26,1,0.5,0.7,0.7,561.0,7.79,7.77
2023-01-27,1,0.0,0.7,0.7,561.0,7.77,7.65
2023-01-28,1,0.0,0.5,0.7,561.0,7.65,7.51
2023-01-29,1,0.0,0.0,0.7,561.0,7.51,7.43
2023-01-30,1,0.0,0.0,0.7,561.0,7.43,7.55
2023-01-31,1,0.0,0.0,0.7,561.0,7.55,7.65
2023-02-01,2,0.1,0.1,0.6,561.0,7.65,8.33
2023-02-02,2,0.0,0.1,0.1,561.0,8.33,8.38
2023-02-03,2,0.0,0.1,0.1,561.0,8.38,8.29
2023-02-04,2,0.0,0.0,0.1,561.0,8.29,8.27
2023-02-05,2,0.0,0.0,0.1,561.0,8.27,8.29
2023-02-06,2,0.0,0.0,0.1,561.0,8.29,8.31
2023-02-07,2,0.0,0.0,0.1,561.0,8.31,8.29
